PaperId,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation
2913144679,2146914241,95457486.0,7,Evan R. Williams,"Department of Chemistry, University of California, Berkeley, California."
2913144679,2146914241,103922791.0,7,Evan R. Williams,"California Institute for Quantitative Biosciences (QB3), University of California  Berkeley California"
2913144679,2501807893,95457486.0,1,Ethan D. McSpadden,"Howard Hughes Medical Institute, University of California, Berkeley, California."
2913144679,2501807893,103922791.0,1,Ethan D. McSpadden,"California Institute for Quantitative Biosciences (QB3), University of California, Berkeley, California."
2913144679,2893775277,95457486.0,5,Neel H. Shah,"Howard Hughes Medical Institute, University of California, Berkeley, California."
2913144679,2893775277,103922791.0,5,Neel H. Shah,"California Institute for Quantitative Biosciences (QB3), University of California, Berkeley, California."
2913144679,2912679036,95457486.0,3,Chris C. Chi,"Howard Hughes Medical Institute, University of California, Berkeley, California."
2913144679,2912679036,103922791.0,3,Chris C. Chi,"California Institute for Quantitative Biosciences (QB3), University of California, Berkeley, California."
2913551591,671669270,,6,Chicgoua Noubactep,
2913551591,2117615452,,5,Achille Nassi,
2913551591,2477366690,,2,Arnaud Igor Ndé-Tchoupé,
2913551591,2580537688,,7,Karoli N. Njau,
2913551591,2801063806,,1,Rui Hu,
2913551591,2803070477,,3,Mesia Lufingo,
2913551591,2913688608,,4,Minhui Xiao,
2914063663,2159464638,,10,C K Ching,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,2303784247,,4,W K Siu,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,2421100149,,6,H H C Lee,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,2649193234,,11,S P L Chen,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,2969111125,,1,C M Mak,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,2986940311,,5,Y K Chong,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,2987105528,1294586568.0,17,P T Tsui,"Department of Medicine and Geriatrics, Princess Margaret Hospital, Kwai Chung, Hong Kong"
2914063663,2988532395,1294586568.0,2,N S Mok,"Department of Medicine and Geriatrics, Princess Margaret Hospital, Kwai Chung, Hong Kong"
2914063663,3092726759,,12,W L Cheung,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,3092777571,,8,S F Tong,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,3092944385,1325714086.0,15,C L Lau,"Forensic Pathology Service, Department of Health, Hong Kong"
2914063663,3092953396,1325714086.0,14,W M Poon,"Forensic Pathology Service, Department of Health, Hong Kong"
2914063663,3093005241,1294586568.0,9,K W Lee,"Department of Medicine and Geriatrics, Princess Margaret Hospital, Kwai Chung, Hong Kong"
2914063663,3093031354,1325714086.0,16,Y K Lo,"Forensic Pathology Service, Department of Health, Hong Kong"
2914063663,3093092808,1325714086.0,18,S F Shum,"Forensic Pathology Service, Department of Health, Hong Kong"
2914063663,3093176668,1325714086.0,3,H C Shum,"Forensic Pathology Service, Department of Health, Hong Kong"
2914063663,3093260280,,19,K C Lee,"Department of Pathology, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2914063663,3093280785,1325714086.0,13,C B Tso,"Forensic Pathology Service, Department of Health, Hong Kong"
2914063663,3123204794,,7,N C Fong,"Department of Paediatrics, Princess Margaret Hospital, Kwai Chung, Hong Kong."
2915261477,2108298858,,2,Hyunbum Jang,"Computational Structural Biology Section, Basic Science Program, Frederick National Laboratory for Cancer Research, Frederick, MD 21702, USA"
2915261477,2343789932,,1,Mingzhen Zhang,"Computational Structural Biology Section, Basic Science Program, Frederick National Laboratory for Cancer Research, Frederick, MD 21702, USA"
2915261477,3192819389,16391192.0,3,Ruth Nussinov,"Department of Human Molecular Genetics and Biochemistry, Sackler School of Medicine, Tel Aviv University, Tel Aviv 69978, Israel."
2916000762,873609081,56067802.0,8,Rémy Pedeux,"Université de Rennes 1, Rennes, France."
2916000762,873609081,154526488.0,8,Rémy Pedeux,"INSERM U1242, Chemistry Oncogenesis Stress and Signaling, CLCC Eugène Marquis, Rennes, France."
2916000762,1992484674,56067802.0,5,Nicolas Bigot,"Université de Rennes 1, Rennes, France"
2916000762,1992484674,154526488.0,5,Nicolas Bigot,"INSERM U1236, MICMAC, Rennes, France"
2916000762,1992484674,162608824.0,5,Nicolas Bigot,"Genome Damage and Stability Centre, University of Sussex, Brighton, UK"
2916000762,2089745920,188760350.0,7,Muriel Grenon,"Biochemistry, School of Natural Sciences, National University of Ireland, Galway, Ireland"
2916000762,2461748195,56067802.0,6,Thierry Guillaudeux,"Université de Rennes 1, Rennes, France"
2916000762,2461748195,154526488.0,6,Thierry Guillaudeux,"INSERM U1242, Chemistry Oncogenesis Stress and Signaling, CLCC Eugène Marquis, Rennes, France."
2916000762,2668791464,56067802.0,1,Audrey Mouche,"Université de Rennes 1, Rennes, France."
2916000762,2668791464,154526488.0,1,Audrey Mouche,"INSERM U1236, MICMAC, Rennes, France."
2916000762,2885865758,56067802.0,4,Laura Chaillot,"Université de Rennes 1, Rennes, France"
2916000762,2885865758,154526488.0,4,Laura Chaillot,"INSERM U1242, Chemistry Oncogenesis Stress and Signaling, CLCC Eugène Marquis, Rennes, France."
2916000762,2888505521,56067802.0,3,Charles Ricordel,"Université de Rennes 1, Rennes, France."
2916000762,2888505521,154526488.0,3,Charles Ricordel,"INSERM U1242, Chemistry Oncogenesis Stress and Signaling, CLCC Eugène Marquis, Rennes, France."
2916000762,2910391260,56067802.0,2,Jérôme Archambeau,"Université de Rennes 1, Rennes, France."
2916000762,2910391260,154526488.0,2,Jérôme Archambeau,"INSERM U1242, Chemistry Oncogenesis Stress and Signaling, CLCC Eugène Marquis, Rennes, France."
2917514947,2075979169,47838141.0,4,Samer Alkaade,"Saint Louis University School of Medicine, St. Louis, MO, USA"
2917514947,2557839148,180670191.0,3,Muhammad B. Hammami,"University of California, San Francisco, School of Medicine, San Francisco, CA, USA."
2917514947,2654073806,592451.0,1,Gebran Khneizer,"Indiana University School of Medicine, Indianapolis,#R#IN, USA"
2917514947,2916897150,47838141.0,2,Kavya M. Reddy,"Saint Louis University School of Medicine, St. Louis, MO, USA"
2917583054,2096614807,2802603000.0,2,Md. Wali Hossain,"Asia Pacific Center for Theoretical Physics, Pohang, Korea"
2917583054,2168010446,2802603000.0,1,Suddhasattwa Brahma,"Asia Pacific Center for Theoretical Physics, Pohang, Korea"
2918033607,689930410,149461666.0,5,Raffaele Pesenti,"Dipartimento di Management, Università Ca’ Foscari Venezia - Cannaregio 873 - 30121 Venezia, Italy"
2918033607,2073306696,129043915.0,1,Franco Blanchini,"Dipartimento di Matematica, Informatica e Fisica, University of Udine, Via delle Scienze, 206 - 33100 Udine, Italy"
2918033607,2231963526,108290504.0,3,Filippo Fabiani,Department of Information Engineering University of Pisa via G. Caruso 16 56122 Pisa Italy
2918033607,2250234237,129043915.0,2,Daniele Casagrande,"Dipartimento Politecnico di Ingegneria e Architettura, University of Udine, Via delle Scienze, 208 - 33100 Udine, Italy"
2918033607,2809797829,98358874.0,4,Giulia Giordano,"Delft Center for Systems and Control. Delft University of Technology Mekelweg 2, 2628 CD Delft, The Netherlands"
2918188941,2128642227,170897317.0,5,Sreekanth Vemulapalli,Duke University School of Medicine; 
2918188941,2138821728,170897317.0,1,J. Matthew Brennan,Duke University School of Medicine; 
2918188941,2154619663,170897317.0,4,Tracy Wang,Duke University School of Medicine; 
2918188941,2155727976,170897317.0,8,Eric Peterson,Duke University School of Medicine; 
2918188941,2619826247,170897317.0,7,Martin Leon,Duke University School of Medicine; 
2918188941,2684626350,170897317.0,3,Isabel Boero,Duke University School of Medicine; 
2918188941,2922020609,170897317.0,2,Alex Bryant,Duke University School of Medicine; 
2918188941,3020424271,170897317.0,6,Vinod Thourani,Duke University School of Medicine; 
2919287026,2672907844,,1,Joseph Adu,
2919598938,2124851406,3045169105.0,3,Fei Chen,"Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China;"
2919598938,2136720193,51216347.0,6,Dingchang Zheng,"Faculty of Health, Education, Medicine, and Social Care, Anglia Ruskin University, Chelmsford, United Kingdom."
2919598938,2738400909,51216347.0,4,Qian Qiu,"Faculty of Health, Education, Medicine, and Social Care, Anglia Ruskin University, Chelmsford, United Kingdom."
2919598938,2918526596,51216347.0,1,Vera Hartmann,"Faculty of Health, Education, Medicine, and Social Care, Anglia Ruskin University, Chelmsford, United Kingdom."
2919598938,2919356211,51216347.0,5,Stephen Hughes,"Faculty of Health, Education, Medicine, and Social Care, Anglia Ruskin University, Chelmsford, United Kingdom."
2919598938,3188820962,51216347.0,2,Haipeng Liu,"Faculty of Health, Education, Medicine and Social Care, Anglia Ruskin University, United Kingdom"
2919598938,3188820962,3045169105.0,2,Haipeng Liu,"Department of Electrical and Electronic Engineering, Southern University of Science and Technology, China"
2919654510,2195292543,186246823.0,2,Sheela Misra,"Department of Statistics, University of Lucknow, Lucknow, IN."
2919654510,2918937408,186246823.0,1,Ritul Kamal,"Department of Statistics, University of Lucknow, Lucknow, IN."
2919798019,2345186436,199080787.0,1,Eckhard Hitzer,"College of Liberal Arts, International Christian University, Tokyo, Japan"
2920275075,1974727477,149704539.0,2,Matthew Fuller-Tyszkiewicz,"Centre for Social and Early Emotional Development, School of Psychology, Deakin University, Melbourne, VIC, Australia; School of Psychology, Deakin University, Geelong, VIC, Australia."
2920275075,1986099873,165779595.0,5,Isabel Krug,"Melbourne School of Psychological Sciences, The University of Melbourne, Melbourne, VIC, Australia"
2920275075,2151973709,165779595.0,4,Audrey McKinlay,"Melbourne School of Psychological Sciences, The University of Melbourne, Melbourne, VIC, Australia"
2920275075,2423678725,165779595.0,3,Tara De Paoli,"Melbourne School of Psychological Sciences, The University of Melbourne, Melbourne, VIC, Australia"
2920275075,2920095995,165779595.0,1,Hayley Kimball,"Melbourne School of Psychological Sciences, The University of Melbourne, Melbourne, VIC, Australia"
2921046932,2798531098,79619799.0,3,Haixing Miao,"School of Physics and Astronomy and Institute of Gravitational Wave Astronomy, University of Birmingham, Birmingham, UK"
2921046932,2802766217,19880235.0,2,Farid Ya. Khalili,"Faculty of Physics, M.V. Lomonosov Moscow State University, Moscow, Russia"
2921046932,2995752815,114112103.0,1,Stefan L. Danilishin,"Institut für Theoretische Physik, Leibniz Universität Hannover and Max-Planck-Institut für Gravitationsphysik (Albert-Einstein-Institut), Hannover, Germany"
2921345887,2921063950,,1,Lingling Sun,"Department of Otorhinolaryngology Head and Neck Surgery, Liaocheng People's Hospital."
2921345887,2921467475,,3,Qingli Huang,"Department of Otorhinolaryngology Head and Neck Surgery, Liaocheng People's Hospital."
2921345887,2922365884,,2,Jingjing Song,"Department of Otorhinolaryngology, Liaocheng Brain Hospital of Liaocheng People's Hospital, Liaocheng City, Shandong Province, China."
2921882271,2076345018,170201317.0,4,Susan L. Whitney,University of Pittsburgh
2921882271,2098650116,53276908.0,2,Julie D. Ries," Department of Physical Therapy, Marymount University, Arlington, Virginia (J.D.R.)"
2921882271,2343535977,170201317.0,3,Pamela M. Dunlap," and Department of Physical Therapy, University of Pittsburgh, Pennsylvania (P.M.D., S.L.W.)."
2921882271,2424673704,,5,Yuri Agrawal,
2921882271,2971479697,145311948.0,1,Brooke N. Klatt,
2922171785,1852684770,76134821.0,9,P. Jaksch,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,1954871218,76134821.0,11,K. Hoetzenecker,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2025037744,76134821.0,5,B. Moser,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2111837702,76134821.0,6,J.R. Matilla,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2163645770,76134821.0,8,S. Taghavi,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2168912747,76134821.0,7,G. Lang,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2514862703,76134821.0,1,S. Schwarz,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2668526601,76134821.0,4,A. Benazzo,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2739157929,76134821.0,3,M. Muckenhuber,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2790939616,76134821.0,10,W. Klepetko,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922171785,2920954635,76134821.0,2,N. Rahimi,"Thoracic Surgery, Medical University of Vienna, Vienna/Austria"
2922258799,2242179040,201448701.0,3,Batya Friedman,"University of Washington, Information School, Seattle, USA"
2922258799,2396789509,201448701.0,1,Meg Young,"University of Washington, Information School, Seattle, USA"
2922258799,2684163722,201448701.0,2,Lassana Magassa,"University of Washington, Information School, Seattle, USA"
2922297668,152304261,158708052.0,30,Rungsun Rerknimitr,Department of Medicine; Chulalongkorn University; Bangkok Thailand
2922297668,1385384607,883909435.0,8,Pises Pisespongsa,"Bumrungrad International University, Bangkok, Thailand."
2922297668,1511453611,82904351.0,17,Jose Sollano,"Department of Medicine, University of Santo Tomas, Manila, Philippines;"
2922297668,1775324974,24185976.0,27,Qin Ouyang,"Department of gastroenterology, West China Hospital, Sichuan University, Chengdu, China."
2922297668,1847073886,25399158.0,24,Julajak Limsrivilai,Department of Medicine; Faculty of Medicine; Siriraj Hospital; Mahidol University; Bangkok; Thailand
2922297668,2026007817,29617571.0,31,Marcellus Simadibrata,"Department of Internal Medicine, Faculty of Medicine, Universitas Indonesia, Depok, Indonesia."
2922297668,2065856017,1296788130.0,2,Ida Hilmi,"Faculty of Medicine, University Malaya Medical Centre, Kuala Lumpur, Malaysia"
2922297668,2066731401,177725633.0,5,Siew Chien Ng,Department of Medicine & Therapeutics; The Chinese University of Hong Kong; Hong Kong
2922297668,2078154237,63739035.0,7,Govind K Makharia,Department of Gastroenterology and Human Nutrition All India Institute of Medical Sciences New Delhi India
2922297668,2103086231,152743029.0,21,Deng Chyang Wu,"Department of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan."
2922297668,2108386662,,32,Murdani Abdullah,"Division of Gastroenterology, Department of Internal Medicine, Dr Cipto Mangankusumo National Hospital, Central Jakarta, Indonesia."
2922297668,2112409831,848706.0,12,Dong Il Park,"Department of Internal Medicine, Kangbuk Samsung Hospital Sungkyunkwan University, School of Medicine, Seoul, Korea."
2922297668,2116192100,40542001.0,11,Byong Duk Ye,Department of Gastroenterology and IBD Center University of Ulsan College of Medicine Ulsan Korea
2922297668,2127180086,,23,Nazri Mustaffa,"Department of Internal Medicine, School of Medical Sciences, Health Campus, Universiti Sains, George Town, Malaysia."
2922297668,2139572257,33849332.0,16,Khean Lee Goh,"University of Malaya Specialist Centre, Kuala Lumpur, Malaysia"
2922297668,2142441525,40542001.0,26,Suk Kyun Yang,Department of Gastroenterology University of Ulsan College of Medicine Ulsan Korea
2922297668,2151355281,142651801.0,29,Janaka H De Silva,Faculty of Medicine University of Kelaniya Colombo Sri Lanka
2922297668,2166585332,2802408685.0,18,Wee Chian Lim,Department of Gastroenterology & Hepatology Tan Tock Seng Hospital Singapore
2922297668,2169164136,190930483.0,25,Tadakazu Hisamatsu,"The Third Department of Internal Medicine, Kyorin University School of Medicine, Mitaka, Japan"
2922297668,2170804970,63739035.0,15,Vineet Ahuja,Department of Gastroenterology and Human Nutrition All India Institute of Medical Sciences New Delhi India
2922297668,2172729957,82904351.0,22,Evan Ong,"Department of Medicine, University of Santo Tomas, Manila, Philippines;"
2922297668,2307289986,183067930.0,10,Zhi Hua Ran,Renji Hospital School of Medicine Shanghai Jiao Tong University Shanghai China
2922297668,2307356148,1297202495.0,33,Rupert W L Leong,"Gastroenterology and Liver Services, Concord Hospital, Sydney, New South Wales, Australia."
2922297668,2339778974,165932596.0,1,Choon Jin Ooi,"Duke-NUS Medical School, Singapore"
2922297668,2339778974,2251586001.0,1,Choon Jin Ooi,Department of Gastroenterology and Hepatology Singapore General Hospital  Singapore
2922297668,2421115902,889458895.0,19,Wai Keung Leung,"Division of Gastroenterology and Hepatology, Department of Medicine University of Hong Kong Hong Kong"
2922297668,2429005729,885383172.0,20,Raja Affendi Raja Ali,UKM Medical & Specialist Centres The National University of Malaysia Malaysia
2922297668,2466966368,165932596.0,14,David Ong,"Division of Gastroenterology and Hepatology, National University Hospital of Singapore, University Medicine Cluster, Singapore"
2922297668,2506309585,,4,Sai Wei Chuah,"Gleneagles Medical Centre, Singapore."
2922297668,2653347828,16733864.0,6,Shu Chen Wei,"[Department of Internal Medicine, National Taiwan University Hospital, Taipei, Taiwan]"
2922297668,2659737252,,3,Rupa Banerjee,"Asian Institute of Gastroenterology, New Delhi, India."
2922297668,2846230302,165932596.0,13,Khoon Lin Ling,Duke-NUS Medical School [Singapore]
2922297668,2875056932,157773358.0,9,Min Hu Chen,"Division of Gastroenterology The First University Hospital, Sun Yat-sen University Guangzhou China"
2922297668,2921809361,80281795.0,28,Richard Geary,"Department of Medicine University of Otago Christchurch, Christchurch New Zealand"
2922297668,2981318770,,36,Colitis,
2922416498,1642008362,167420956.0,3,Jonas Šaparauskas,"Department of Construction Management and Real Estate, Faculty of Civil Engineering, Vilnius Gediminas Technical University, Lithuania"
2922416498,2248195926,119025939.0,2,Seyed Meysam Mousavi,"Department of Industrial Engineering, Faculty of Engineering,#N#Shahed University, Tehran, Iran"
2922416498,2580594866,158248296.0,4,Hossein Gitinavard,"Department of Industrial Engineering and Management Systems, Amirkabir University of Technology, Tehran, Iran#TAB#"
2922416498,2922026381,119025939.0,1,Reza Davoudabadi,"Department of Industrial Engineering, Faculty of Engineering,#N#Shahed University, Tehran, Iran"
2922435910,2303052757,12832649.0,3,Young-Chul Lee,"Department of BioNano Technology, Gachon University, 1342 Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, 13120, Republic of Korea."
2922435910,2801846091,12832649.0,1,Vinh Van Tran,"Department of BioNano Technology, Gachon University, 1342 Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, 13120, Republic of Korea."
2922435910,2915885272,,2,Ju-Young Moon,"Myeong-dong Campus, Jeonghwa Arts College, 16-gil 21, Toegye-ro, Jung-gu, Seoul 04631, Republic of Korea"
2922457884,165696485,80849659.0,10,Elbert En Macau,National Institute for Space Research; São José dos Campos; Brazil
2922457884,1966403459,80849659.0,3,Ewandson Luiz Lameu,National Institute for Space Research; São José dos Campos; Brazil
2922457884,1998477718,17974374.0,7,Ibere Luiz Caldas,"Institute of Physics, University of São Paulo, São Paulo, Brazil."
2922457884,2010946347,71715416.0,6,Alexandre Hiroaki Kihara,"Center for Mathematics, Computation, and Cognition, Federal University of ABC, São Bernardo do Campo, Brazil."
2922457884,2115735798,17974374.0,5,Kelly Cristiane Iarosz,"Institute of Physics, University of São Paulo, São Paulo, Brazil."
2922457884,2118948792,24943067.0,4,Peng Ji,"Institute of Science and Technology for Brain-Inspired Intelligence, Fudan University, China"
2922457884,2118948792,1327237609.0,4,Peng Ji,"Key Laboratory of Computational Neuroscience and Brain-Inspired Intelligence (Fudan University), Ministry of Education, China"
2922457884,2139249799,110002522.0,11,Chris Antonopoulos,"Department of Mathematical Sciences, University of Essex, Colchester, United Kingdom."
2922457884,2167462445,71715416.0,2,Fernando da Silva Borges,"Center for Mathematics, Computation, and Cognition, Federal University of ABC, São Bernardo do Campo, Brazil."
2922457884,2322836128,68207295.0,12,Antonio Marcos Batista,"Graduate in Science Program—Physics, State University of Ponta Grossa, Brazil"
2922457884,2414006021,68207295.0,1,Paulo Ricardo Protachevicz,"Graduate in Science Program-Physics, State University of Ponta Grossa, Ponta Grossa, Brazil."
2922457884,2472878894,,13,Jurgen Kurths,Institute for Complex Systems and Mathematical Biology (ICSMB)
2922457884,2646660118,68207295.0,8,Jose Danilo Szezech,"Graduate in Science Program—Physics, State University of Ponta Grossa, Brazil"
2922457884,2996850354,,9,Murilo S Baptista,Institute for Complex Systems and Mathematical Biology (ICSMB)
2922728339,2124290811,118292597.0,1,Yu-Chieh Cheng,"Department of Electro-optical Engineering, National Taipei University of Technology, Taipei, Taiwan"
2922728339,2811062442,118292597.0,4,Bo-Zhi Huang,"Department of Electro Optical Engineering, National Taipei University of Technology, 10608 Taipei, Taiwan"
2922728339,2923260857,22265921.0,2,Ya-Ju Chang,"Department of Optics and Photonics, National Central University, 32001, Jhongli, Taiwan."
2922728339,2924296531,118292597.0,3,Yu-Ching Chuang,"Department of Electro Optical Engineering, National Taipei University of Technology, 10608 Taipei, Taiwan"
2922728339,3058761738,22265921.0,5,Chii-Chang Chen,"Department of Optics and Photonics, National Central University, Jhongli, Taiwan"
2923900696,680121861,110736937.0,2,Fabrice Chrétien,"Paris-Psychiatrie NeuroSciences, Université Paris Descartes, Paris, France"
2923900696,680121861,157536573.0,2,Fabrice Chrétien,"Experimental Neuropathology Unit, Institut Pasteur, Paris, France"
2923900696,2295198312,157536573.0,1,Jean-Marc Cavaillon,"Experimental Neuropathology Unit, Institut Pasteur, 28 rue Dr. Roux, 75015, Paris, France"
2923968886,2401961246,55538621.0,1,P Z Si,"College of Materials Science and Engineering, China Jiliang University, Hangzhou, People’s Republic of China"
2923968886,2655457926,55538621.0,6,H L Ge,"College of Materials Science and Engineering , China Jiliang University , Hangzhou, People's Republic of China "
2923968886,2922662769,,4,C J Choi,"Powder and Ceramic Division, Korea Institute of Materials Science, Changwon, Republic of Korea"
2923968886,2924011356,,5,Y S Li,"Engineering Ceramics Research Group, Korea Institute of Materials Science, Changwon, Republic of Korea"
2923968886,2924167689,,3,H D Qian,"Powder and Ceramic Division, Korea Institute of Materials Science, Changwon, Republic of Korea"
2923968886,2924611743,,2,J Park,"Powder and Ceramic Division, Korea Institute of Materials Science, Changwon, Republic of Korea"
2924331093,1996395981,165560825.0,2,Samira Ebrahimzadeh Zagami,"Nursing and Midwifery Care Research Center, Mashhad University of Medical Sciences, Mashhad, Iran."
2924331093,2026483336,165560825.0,5,Maryam Kabirian,"Student Research Committee,School of Nursing and Midwifery, Mashhad University of Medical Sciences, Mashhad, Iran."
2924331093,2279835066,165560825.0,1,Nahid Golmakani,"Nursing and Midwifery Care Research Center, Mashhad University of Medical Sciences, Mashhad, Iran."
2924331093,2602729052,165560825.0,4,Atiyeh Vatanchi,"Faculty of Medicine, Mashhad University of Medical Sciences, Mashhad. Iran."
2924331093,2804066906,165560825.0,3,Habibollah Esmaily,"Social Determinants of Health Research Center, Mashhad University of Medical Sciences, Mashhad,  Iran;"
2924729402,236534080,196064397.0,5,Ioannis Xenarios,"Ludwig Cancer Research/CHUV-UNIL, Lausanne, Switzerland"
2924729402,2114656288,97565354.0,4,Paul Franken,"Centre for Integrative Genomics, University of Lausanne, Lausanne, Switzerland"
2924729402,2617157306,97565354.0,3,Shanaz Diessler,"Centre for Integrative Genomics, University of Lausanne, Lausanne, Switzerland"
2924729402,2885442136,97565354.0,1,Maxime Jan,"Centre for Integrative Genomics, University of Lausanne, Lausanne, Switzerland"
2924729402,2923013967,12708293.0,2,Nastassia Gobet,"Vital-IT, Swiss Institute of Bioinformatics, Lausanne, Switzerland"
2924729402,2923013967,97565354.0,2,Nastassia Gobet,"Centre for Integrative Genomics, University of Lausanne, Lausanne, Switzerland"
2925232796,2019296517,4577782.0,3,Slawomir Stanczak,"[Fraunhofer Heinrich Hertz Institute, Technical University of Berlin, Berlin, Germany]"
2925232796,2140016167,4577782.0,1,Renato L. G. Cavalcante,"[Fraunhofer Heinrich Hertz Institute, Technical University of Berlin, Berlin, Germany]"
2925232796,2305675743,72090969.0,2,Qi Liao,"Nokia Bell-labs, Stuttgart, Germany"
2926844976,2483712262,52135307.0,3,Vladimir V. Meshechkin,"Kemerovo state University, Kemerovo, Russia"
2926844976,2673245671,52135307.0,1,Vladimir N. Krutikov,"Kemerovo state University, Kemerovo, Russia"
2926844976,2931695482,52135307.0,2,Natalia S. Samoilenko,"Kemerovo state University, Kemerovo, Russia"
2926971658,2643663595,92039509.0,8,Yubao Guan,"Department of Radiology, The First Affiliated Hospital of Guangzhou Medical University Guangzhou People's Republic of China"
2926971658,2776121480,92039509.0,1,Xinguan Yang,"Department of Radiology, The First Affiliated Hospital of Guangzhou Medical University, Guangzhou, People's Republic of China."
2926971658,2776121480,176134282.0,1,Xinguan Yang,"Department of Radiology, Affiliated Hospital of Guilin Medical University, Guilin, Guangxi, People's Republic of China."
2926971658,2784989398,92039509.0,2,Xiao Dong,"Department of Radiology, The First Affiliated Hospital of Guangzhou Medical University Guangzhou People's Republic of China"
2926971658,2796682821,,6,Dashan Gao,"12 Sigma Technologies, San Diego, California, USA."
2926971658,2890718295,,4,Weiwei Li,"12 Sigma Technologies, San Diego, California, USA."
2926971658,2891314142,,3,Jiao Wang,"12 Sigma Technologies, San Diego, California, USA."
2926971658,2932905584,,5,Zhuoran Gu,"12 Sigma Technologies, San Diego, California, USA."
2926971658,3059482466,,7,Nanshan Zhong,"National Clinical Research Center for Respiratory Disease, Guangzhou Institute of Respiratory Health, State Key Laboratory of Respiratory Diseases Guangzhou People's Republic of China"
2927728931,215030512,27837315.0,13,Arul M. Chinnaiyan,"Michigan Center for Translational Pathology, University of Michigan Ann Arbor Michigan"
2927728931,1432412928,111979921.0,3,Galina Gritsina,"Division of Hematology/Oncology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois"
2927728931,2048400197,180670191.0,12,Felix Y. Feng,"Departments of Radiation Oncology, Urology, and Medicine, Helen Diller Family Comprehensive Cancer Center, University of California San Francisco, San Francisco, California."
2927728931,2078980503,142947616.0,14,Johann S. De Bono,"Institute of Cancer Research, London, United Kingdom."
2927728931,2078980503,1325846038.0,14,Johann S. De Bono,"Royal Marsden Hospital, London, United Kingdom."
2927728931,2083339375,161318765.0,16,Matthew B. Rettig,"Department of Medicine, Division of Hematology-Oncology, David Geffen School of Medicine at UCLA, Los Angeles, California."
2927728931,2096914475,111979921.0,5,Jonathan C. Zhao,"Division of Hematology/Oncology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois"
2927728931,2116183854,201448701.0,15,Colm Morrissey,"Department of Urology, University of Washington , Seattle , Washington."
2927728931,2129795195,111979921.0,10,Ximing J. Yang,"Robert H. Lurie Comprehensive Cancer Center, Northwestern University, Chicago, Illinois."
2927728931,2144884087,142947616.0,7,Adam Sharp,"Institute of Cancer Research, London, United Kingdom."
2927728931,2144884087,1325846038.0,7,Adam Sharp,"Royal Marsden Hospital, London, United Kingdom."
2927728931,2151754832,1326427960.0,11,Peter S. Nelson,Division of Human Biology Fred Hutchinson Cancer Research Center Seattle Washington
2927728931,2460828665,111979921.0,17,Jindan Yu,"Robert H. Lurie Comprehensive Cancer Center, Northwestern University, Chicago, Illinois."
2927728931,2527314692,111979921.0,1,Shangze Li,"Division of Hematology/Oncology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois"
2927728931,2581312704,111979921.0,2,Ka Wing Fong,"Division of Hematology/Oncology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois"
2927728931,2704251878,142947616.0,8,Wei Yuan,Institute of Cancer Research; London United Kingdom
2927728931,2740524416,111979921.0,6,Jung Kim,"Division of Hematology/Oncology, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois"
2927728931,3080775847,142947616.0,9,Caterina Aversa,"Institute of Cancer Research, London, United Kingdom."
2927728931,3080775847,1325846038.0,9,Caterina Aversa,"Royal Marsden Hospital, London, United Kingdom."
